bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,address,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode,cleaned_address,lat,lon,전기사용량
1121510500,주상복합,계단식,개별난방,위탁관리,분양,서울특별시 광진구 자양로 109,102.0,웨슨코리아,서울특별시 광진구 자양동 779-8 구의현대홈시티,6.0,현대건설,A14319015,1,024544416,11745.453,17.0,0.0,0.0,85.0,구의현대홈시티,21171.0,024544415,21, ,20060831.0,3.0,102.0,20.0,9156.2,5026.0,서울특별시 광진구 자양동 779-8,37.5374066951935,127.083099910723,0
1121510900,주상복합,복도식,기타,위탁관리,분양,서울특별시 광진구 광나루로 369,90.0,(주)화양시장,서울특별시 광진구 군자동 503- 광진We’vePark,5.0,두산중공업,A10028012,2,024668466,2470847.4,55.0,35.0,0.0,0.0,광진We’vePark,36348.52,024611100,20, ,20080929.0,,90.0,19.0,12207.92,5005.0,서울특별시 광진구 군자동 503-,37.5484610827889,127.071049482737,0
1121510500,,계단식,개별난방,자치관리,분양,서울특별시 광진구 뚝섬로36길 75,83.0,자양동강변주택조합,서울특별시 광진구 자양동 809- 강변아이파크아파트,0.0,현대건설,A10026399,1,024577565,515759.65,0.0,0.0,0.0,83.0,강변아이파크아파트,12855.0,024577500,18, ,20061221.0,2.0,83.0,18.0,7050.85,5095.0,서울특별시 광진구 자양동 809-,37.531259228582,127.069629361082,0
1121510400,아파트,복도식,개별난방,위탁관리,분양,서울특별시 광진구 아차산로 540,200.0,포스코,서울특별시 광진구 광장동 570- 상록타워 아파트,2.0,포스코개발,A10026162,1,024460238,13924.0,0.0,0.0,106.0,94.0,상록타워 아파트,27730.0,024460128,24, ,19970113.0,2.0,200.0,24.0,13924.0,4974.0,서울특별시 광진구 광장동 570-,37.5423063852949,127.101477509191,0
1121510300,,혼합식,개별난방,위탁관리,분양,서울특별시 광진구 아차산로 451,60.0,구의은마재건축조합,서울특별시 광진구 구의동 659- 세림리오빌아파트,2.0,이연건설,A10025573,1,024582226,7299.48,24.0,0.0,0.0,36.0,세림리오빌아파트,5875.65,024582229,12, ,20050902.0,20.0,60.0,12.0,5875.65,5046.0,서울특별시 광진구 구의동 659-,37.5392349158728,127.092202046312,0
1121510500,,계단식,개별난방,위탁관리,분양,서울특별시 광진구 자양로5길 33,75.0,ym건설,서울특별시 광진구 자양동 663-21 ym프라젠스파아파트,6.0,ym건설,A10024965,1,0234360046,1161417.0,51.0,0.0,10.0,14.0,ym프라젠스파아파트,15485.56,0234376631,12, ,20051118.0,,75.0,12.0,8028.0,5102.0,서울특별시 광진구 자양동 663-21,37.530921726612,127.084141036038,0
1121510500,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 광진구 뚝섬로 576,405.0,건국대 직장주택조합,서울특별시 광진구 자양동 520-2 자양우성2차,1.0,우성,A14386109,3,024570325,34809.924,0.0,0.0,120.0,285.0,자양우성2차,35318.0,024570305,15, ,19890722.0,9.0,405.0,15.0,26950.05,5092.0,서울특별시 광진구 자양동 520-2,37.5337996354499,127.073149264586,0
1121510700,도시형 생활주택(주상복합),복도식,개별난방,위탁관리,분양,서울특별시 광진구 광나루로 382,162.0,원플러스종합건설,서울특별시 광진구 화양동 111-102 아스하임4차,3.0,원플러스종합건설,A10025404,1,024996161,8133.83,0.0,0.0,162.0,0.0,아스하임4차,8133.83,024996161,20, ,20181116.0,2.0,162.0,20.0,2614.44,5009.0,서울특별시 광진구 화양동 111-102,37.5474599984908,127.072065060154,0
1121510500,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 광진구 아차산로 345,264.0,-,서울특별시 광진구 자양동 859- 래미안 프리미어 팰리스,4.0,삼성물산,A10026720,2,024565092,29827.92,24.0,0.0,48.0,192.0,래미안 프리미어 팰리스,64779.31,024565090,29, ,20171026.0,5.0,264.0,29.0,21635.76,5026.0,서울특별시 광진구 자양동 859-,37.5375052411306,127.08158295574,0
1121510900,아파트,복도식,개별난방,위탁관리,분양,서울특별시 광진구 군자로12길 46,357.0,일성건설,서울특별시 광진구 군자동 99- 군자일성파크,1.0,일성건설,A14383901,2,0234090171,36478.7,22.0,0.0,170.0,165.0,군자일성파크,42442.85,0234090175,22, ,19960309.0,0.0,357.0,22.0,26613.56,5004.0,서울특별시 광진구 군자동 99-,37.5517127888261,127.072672678034,0
1121510500,아파트,복도식,개별난방,위탁관리,분양,서울특별시 광진구 뚝섬로56가길 28,185.0,자양한강연합주택조합,서울특별시 광진구 자양동 672- 한솔리베르,2.0,한솔,A14376501,1,0262155657,19393.36,0.0,0.0,0.0,185.0,한솔리베르,23387.715,024475657,25, ,20020124.0,2.0,185.0,25.0,14888.31,5107.0,서울특별시 광진구 자양동 672-,37.5280576043851,127.084672027851,0
1121510400,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 광진구 아차산로70길 62,1056.0,현대건설,서울특별시 광진구 광장동 484- 광장현대3단지아파트,1.0,현대그룹제3직장 주택조합,A14381415,10,024520532,108459.96,0.0,0.0,252.0,804.0,광장현대3단지아파트,108459.96,024541288,21, ,19901020.0,22.0,1056.0,21.0,81664.32,4974.0,서울특별시 광진구 광장동 484-,37.5403766593492,127.098995313099,0
1121510300,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 구의강변로 84,130.0,(주)세양건설,서울특별시 광진구 구의동 658- 구의세양아파트,2.0,(주)세양건설,A10024667,2,0234379198,19247.8,0.0,0.0,0.0,130.0,구의세양아파트,19247.8,0234379190,22,없음.,20020123.0,0.0,130.0,22.0,10961.6,5117.0,서울특별시 광진구 구의동 658-,37.5373408739933,127.093866467203,0
1121510400,,계단식,개별난방,위탁관리,분양,서울특별시 광진구 광나루로 595,122.0,GS건설,서울특별시 광진구 광장동 581- 광장자이아파트,2.0,GS건설,A10024751,2,024577052,22756.49,41.0,81.0,0.0,0.0,광장자이아파트,34227.37,024577051,22, ,20081202.0,2.0,122.0,22.0,18140.95,4984.0,서울특별시 광진구 광장동 581-,37.5426828561134,127.095049173913,0
1121510500,주상복합,계단식,개별난방,위탁관리,분양,서울특별시 광진구 뚝섬로34길 67,204.0,"재건축조합,환원건설",서울특별시 광진구 자양동 854- 광진트라팰리스,3.0,삼성물산,A14319305,2,024613210,34837.88,46.0,112.0,0.0,46.0,광진트라팰리스,52666.24,024643210,29, ,20060721.0,8.0,204.0,29.0,27493.14,5096.0,서울특별시 광진구 자양동 854-,37.5316853724558,127.068291454652,0
1121510300,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 광나루로 545,854.0,구의1주택재건축정비사업조합,서울특별시 광진구 구의동 668- 래미안 구의 파크스위트 아파트,3.0,삼성물산(주),A10025985,12,0233949486,87991.74,86.0,2.0,313.0,453.0,래미안 구의 파크스위트 아파트,137745.0,0233949484,23,raemianparksuite.com,20180927.0,24.0,854.0,23.0,66073.67,4978.0,서울특별시 광진구 구의동 668-,37.5462593168446,127.089943095429,0
1121510500,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 광진구 뚝섬로58길 101,439.0,자양동 연합주택조합,서울특별시 광진구 자양동 670- 자양현대3차,1.0,2022-11-08,A14319204,2,0222011948,36248.97,0.0,0.0,41.0,398.0,자양현대3차,52336.0,024533544,23, ,19961209.0,12.0,439.0,23.0,36248.97,5106.0,서울특별시 광진구 자양동 670-,37.5287010263116,127.082870095412,0
1121510300,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 아차산로 431,197.0,한국자산신탁(주),서울특별시 광진구 구의동 667- 강변에스케이뷰,3.0,(주)에스케이건설,A10026874,2,024570726,31265.065,1.0,0.0,0.0,196.0,강변에스케이뷰,50015.09,024570728,29, ,20170714.0,4.0,197.0,29.0,16723.47,5045.0,서울특별시 광진구 구의동 667-,37.5386539726559,127.090190805314,0
1121510500,아파트,계단식,개별난방,위탁관리(직영+위탁),분양,서울특별시 광진구 능동로 18,260.0,조합,서울특별시 광진구 자양동 855- 이튼타워리버3차,3.0,인정건설(주),A14319306,3,024613205,34531.9193,47.0,44.0,0.0,169.0,이튼타워리버3차,47927.5,024613270,25, ,20070417.0,6.0,260.0,25.0,26196.5,5096.0,서울특별시 광진구 자양동 855-,37.532681666917,127.067878953418,0
1121510500,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 능동로 19,204.0,한마음지역연합주택,서울특별시 광진구 자양동 829- 자양한강현대,1.0,고려산업개발(주),A14319005,2,024676629,24322.92,0.0,0.0,0.0,204.0,자양한강현대,24323.0,024697526,22, ,19931120.0,5.0,204.0,22.0,17023.8,5086.0,서울특별시 광진구 자양동 829-,37.5331534381727,127.067236408401,0
1121510500,아파트,혼합식,개별난방,자치관리,분양,서울특별시 광진구 아차산로36길 13,69.0,금강kcc건설,서울특별시 광진구 자양동 791- 금강KCC아파트,2.0,금강KCC건설,A10024154,2,024467676,7223.12,0.0,0.0,0.0,69.0,금강KCC아파트,10932.77,024467676,14, ,20020531.0,2.0,69.0,14.0,5841.62,5066.0,서울특별시 광진구 자양동 791-,37.537788305399,127.07439766061,0
1121510500,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 능동로 69,305.0,자양12구역 지역주택조합,서울특별시 광진구 자양동 861- 자양호반써밋아파트,3.0,호반건설,A10024132,2, ,20166.8823,0.0,0.0,280.0,25.0,자양호반써밋아파트,33756.7456,024989705,26, ,20210830.0,8.0,305.0,26.0,14728.7125,5074.0,서울특별시 광진구 자양동 861-,37.5378412310188,127.068994278343,0
1121510300,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 광나루로 458,730.0,한국투자신탁,서울특별시 광진구 구의동 680- 광진그랜드파크,2.0,디엘이앤씨,A10023951,11,024470992,86973.6718,249.0,0.0,0.0,481.0,광진그랜드파크,130538.5985,024470991,35, ,20211230.0,22.0,730.0,35.0,69744.3544,5022.0,서울특별시 광진구 구의동 680-,37.5446727531742,127.080444598161,0
1121510500,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 뚝섬로34길 25-19,245.0,현대건설,서울특별시 광진구 자양동 792- 자양현대홈타운10차,1.0,현대건설,A14319303,6,0234369336,28125.2,89.0,0.0,2.0,154.0,자양현대홈타운10차,37340.0,0234369328,17, ,20021030.0,8.0,245.0,17.0,22622.39,5090.0,서울특별시 광진구 자양동 792-,37.5332248164282,127.070449641356,0
1121510100,,혼합식,개별난방,위탁관리,임대,서울특별시 광진구 천호대로 517,299.0,케이리얼티임대주택제3호위탁관리부동산투자회사,서울특별시 광진구 중곡동 637-5 리마크빌 군자,3.0,한양산업개발주식회사,A10023395,1,024627702,29598.639,0.0,0.0,299.0,0.0,리마크빌 군자,14965.17,024627701,19, ,20220830.0,3.0,299.0,19.0,6158.18,4920.0,서울특별시 광진구 중곡동 637-5,37.5588819324758,127.076249404252,0
1121510500,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 능동로1길 15,355.0,(주)우성건설,서울특별시 광진구 자양동 87-1 한강우성아파트,0.0,(주)우성건설,A14319010,2,024676517,39900.8285,0.0,0.0,0.0,355.0,한강우성아파트,41688.0,024676519,24, ,19931221.0,8.0,355.0,24.0,30075.6,5086.0,서울특별시 광진구 자양동 87-1,37.5326272834692,127.065581054132,0
1121510400,아파트,계단식,중앙난방,위탁관리,분양,서울특별시 광진구 아차산로 552,448.0,대한제지,서울특별시 광진구 광장동 218-1 광장극동1차,1.0,극동건설,A14380409,5,0234368111,63404.95,224.0,84.0,0.0,140.0,광장극동1차,76761.0,024523169,14,광장극동1차.APTi.co.kr,19850914.0,16.0,448.0,14.0,53452.84,4971.0,서울특별시 광진구 광장동 218-1,37.5436567301031,127.104250290998,0
1121510400,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 아차산로78길 12,200.0,일신아파트리모델링조합,서울특별시 광진구 광장동 148-4 워커힐푸르지오,1.0,대우건설,A14375302,2,024479343,20663.3,70.0,0.0,0.0,130.0,워커힐푸르지오,26755.51,024469342,11, ,19870302.0,8.0,200.0,11.0,15270.7,4969.0,서울특별시 광진구 광장동 148-4,37.549867268809,127.109281876225,0
1121510400,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 아차산로 537-17,453.0,한원광장금융투자(주),서울특별시 광진구 광장동 582- 광장힐스테이트,3.0,현대건설주식회사,A14375301,5,024557166,56293.87,175.0,0.0,98.0,180.0,광장힐스테이트,85292.75,024550407,25,cafe.daum.net/Gwangjanghill,20120328.0,15.0,453.0,25.0,43993.9,4983.0,서울특별시 광진구 광장동 582-,37.5429620594914,127.099658987674,0
1121510300,아파트,복도식,개별난방,위탁관리,분양,서울특별시 광진구 구의강변로 106,252.0,삼성,서울특별시 광진구 구의동 199-18 구의삼성쉐르빌,5.0,삼성,A14382101,1,0222014247,41556.0986,70.0,110.0,0.0,72.0,구의삼성쉐르빌,70373.0,0222014246,24, ,20011110.0,6.0,252.0,24.0,31211.68,5117.0,서울특별시 광진구 구의동 199-18,37.53985699394,127.09489656845,0
1121510500,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 광진구 뚝섬로52길 71,232.0,경남,서울특별시 광진구 자양동 641- 자양경남,2.0,경남기업(주),A14386802,2,024549989,22720.7,38.0,0.0,156.0,38.0,자양경남,30690.0,024549979,19, ,19990601.0,4.0,232.0,19.0,16950.72,5109.0,서울특별시 광진구 자양동 641-,37.5287626988815,127.078858014884,0
1121510500,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 광진구 뚝섬로 467,878.0,자양1주택재건축정비사업조합,서울특별시 광진구 자양동 236-91 롯데캐슬 리버파크 시그니처 아파트,2.0,롯데건설,A10023099,6,024612789,91260.0414,667.0,2.0,0.0,209.0,롯데캐슬 리버파크 시그니처 아파트,142043.0,024612788,30, ,20230629.0,21.0,878.0,,91260.0414,5080.0,서울특별시 광진구 자양동 236-91,37.5383595478387,127.062405723881,0
1121510500,아파트,계단식,개별난방,자치관리,분양,서울특별시 광진구 능동로3길 53,158.0,자양동군인직장연합주택조합,서울특별시 광진구 자양동 57-103 자양한강극동,0.0,극동건설주식회사,A14319002,2,024690339,17236.22,0.0,0.0,0.0,158.0,자양한강극동,17448.5,024698231,11, ,19910808.0,7.0,158.0,11.0,13343.21,5087.0,서울특별시 광진구 자양동 57-103,37.5334533864124,127.064645543192,0
1121510500,아파트,계단식,개별난방,위탁관리,분양,서울특별시 광진구 자양로 55,165.0,코오롱글로벌주식회사,서울특별시 광진구 자양동 862- 자양하늘채베르,2.0,코오롱,A10023336,2,0269490587,11535.625,0.0,0.0,165.0,0.0,자양하늘채베르,19871.867,0269490586,19, ,20230227.0,5.0,165.0,19.0,8423.889,5056.0,서울특별시 광진구 자양동 862-,37.5328318624839,127.084626172897,0
1121510400,아파트,,,,분양,서울특별시 광진구 아차산로78길 7,, ,서울특별시 광진구 광장동 121- 광장 유진스웰,, ,A10023281,1, ,,0.0,52.0,0.0,0.0,광장 유진스웰,,024560278,1, ,20110209.0,,52.0,15.0,7837.102,4969.0,서울특별시 광진구 광장동 121-,37.550375597806,127.109297103597,0
1121510500,,복도식,개별난방,위탁관리,분양,서울특별시 광진구 능동로 50,131.0,인정건설,서울특별시 광진구 자양동 507-6 이튼타워리버2차아파트,2.0,인정건설,A10022641,2,024584210,19877.11,0.0,0.0,0.0,131.0,이튼타워리버2차아파트,14375.74,024584310,25, ,20060327.0,,131.0,25.0,11095.2,5070.0,서울특별시 광진구 자양동 507-6,37.5356753880706,127.069179648488,0
1121510700,도시형 생활주택(주상복합),복도식,,위탁관리,분양,서울 광진구 능동로19길 35,296.0,티알지개발전문자기관리부동산투자회사,서울특별시 광진구 화양동 113-1 광진코지웰,0.0,포스코ICT,A10021996,1,024972020,6.0,0.0,0.0,296.0,0.0,광진코지웰,7.0,024971010,12, ,20141103.0,3.0,296.0,,,,서울특별시 광진구 화양동 113-1,37.547068014965,127.07184990385,0
1121510500,,계단식,개별난방,자치관리,분양,서울 광진구 뚝섬로34길 32,119.0,현대건설(주),서울특별시 광진구 자양동 790- 자양9차현대홈타운아파트,1.0,현대건설(주),A10022362,2,0262144385,13868.06,119.0,0.0,0.0,0.0,자양9차현대홈타운아파트,,0234364385,18, ,20020430.0,4.0,119.0,,,,서울특별시 광진구 자양동 790-,37.5339981201207,127.068966073079,0
1121510500,,계단식,개별난방,위탁관리,분양,서울 광진구 능동로 68,146.0,케이비부동산신탁(주),서울특별시 광진구 자양동 510-5 이튼타워리버1차,4.0,인정건설(주),A10022137,2, ,25928.18,21.0,125.0,0.0,0.0,이튼타워리버1차,28996.0,024574310,26, ,20060327.0,4.0,146.0,,,,서울특별시 광진구 자양동 510-5,37.5368854642068,127.069736988535,0
1121510900,아파트,혼합식,개별난방,위탁관리,분양,서울 광진구 광나루로 361,122.0,효승주택,서울특별시 광진구 군자동 360-20 광진동양파라곤,4.0,동양건설산업,A10022248,3,024998360,23413.41,0.0,122.0,0.0,0.0,광진동양파라곤,23418.0,024998363,20, ,20080125.0,4.0,122.0,,,,서울특별시 광진구 군자동 360-20,37.5484457321991,127.069745720123,0
1121510700,도시형 생활주택(아파트),복도식,,위탁관리,분양,서울 광진구 광나루로 370,181.0,송산파트너스(주),서울특별시 광진구 화양동 116-2 동도센트리움캠퍼스파크,3.0,동도건설(주),A10022135,1, ,8.0,0.0,0.0,181.0,0.0,동도센트리움캠퍼스파크,8.0,024612344,20, ,20190927.0,3.0,181.0,,,,서울특별시 광진구 화양동 116-2,37.5476409071786,127.070893899291,0
1121510700,,복도식,개별난방,위탁관리,분양,서울 광진구 광나루로20길 17,149.0,(주)무궁화신탁,서울특별시 광진구 화양동 530- 씨즈건대힐스,2.0,(주)신성건설,A10022318,1, ,5427.5,0.0,1.0,148.0,0.0,씨즈건대힐스,5428.0,0262398383,10, ,20170929.0,2.0,149.0,,,,서울특별시 광진구 화양동 530-,37.5461815782557,127.074664230756,0
1121510400,아파트,계단식,중앙난방,자치관리,분양,서울특별시 광진구 아차산로 637,576.0,워커힐호텔,서울특별시 광진구 광장동 145-8 워커힐아파트,2.0,SK건설,A14380211,14,024570136,123530.5692,0.0,576.0,0.0,0.0,워커힐아파트,128991.828,024448132,13,walkerhill.apti.co.kr,19781113.0,20.0,576.0,13.0,109302.29,4964.0,서울특별시 광진구 광장동 145-8,37.5513211276494,127.107604825998,0
1121510500,아파트,계단식,개별난방,위탁관리,임대,서울 광진구 아차산로 400,300.0,sh서울주택도시공사,서울특별시 광진구 자양동 680-63 어울채행복주택,0.0,롯데건설,A10020868,1,0234366003,22396.5,150.0,0.0,150.0,0.0,어울채행복주택,22398.47,0234366002,1,https://eoulchae.aptner.com/,20241211.0,0.0,300.0,,,,서울특별시 광진구 자양동 680-63,37.5362819442695,127.087753081994,0
1121510300,아파트,혼합식,개별난방,위탁관리,분양,서울 광진구 천호대로 716,125.0,한국토지주택공사,서울특별시 광진구 구의동 663- 아차산포레안아파트,1.0,유호산업개발,A10021381,3, ,19555.86,29.0,96.0,0.0,0.0,아차산포레안아파트,19556.0,024550126,12, ,20101230.0,4.0,125.0,,,,서울특별시 광진구 구의동 663-,37.5482752750724,127.093571130276,0
1121510500,아파트,복도식,개별난방,자치관리,분양,서울특별시 광진구 뚝섬로24길 74,116.0,미성재건축,서울특별시 광진구 자양동 853- 광진한화꿈에그린아파트,2.0,한화건설(주),A10023282,2, ,16196.7,0.0,58.0,0.0,58.0,광진한화꿈에그린아파트,23517.0,024685053,15, ,20060530.0,2.0,116.0,15.0,12954.72,5088.0,서울특별시 광진구 자양동 853-,37.5333887676701,127.061988394514,0
